Année;Perimètre juridique;Perimètre spatial;Indicateur;Type de contrat;Collège;Sous-catégorie collège;Genre;Plage M3E;Nationalité;Ancienneté;Tranche d'âge;Valeur;Unité;Chapitre du bilan social
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 20 à moins de 25 ans;;6.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 20 à moins de 25 ans;;1.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1315.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 30 à moins de 35 ans;;33.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;35 ans et plus;;1774.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;35 ans et plus;;652.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;35 ans et plus;;24.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;35 ans et plus;;20.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Française;;;19069.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;Française;;;0.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Française;;;86.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Française;;;951.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Etrangère;;;57.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Etrangère;;;11.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Etrangère;;;20.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;Etrangère;;;0.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;Etrangère;;;42.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Etrangère;;;28.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Cadre;Cadres Dirigeants;Homme;;;;;314.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Dirigeants;Homme;;;;;63.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;0.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;129.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Femme;;;;;2.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Femme;;;;;0.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;;;Homme;B;;;;3343.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;G;;;;2708.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;Moins de 25 ans;15.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 25 à 35 ans;2261.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 25 à 35 ans;1092.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 25 à 35 ans;63.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;De 25 à 35 ans;2.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 25 à 35 ans;98.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 36 à 45 ans;2575.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 36 à 45 ans;466.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 36 à 45 ans;88.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;De 36 à 45 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 36 à 45 ans;1.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 46 à 55 ans;262.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 46 à 55 ans;7.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 46 à 55 ans;2.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 56 à 60 ans;2271.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 56 à 60 ans;1275.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;61 ans et plus;775.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;61 ans et plus;173.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;61 ans et plus;24.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;61 ans et plus;2.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 5 à moins de 10 ans;;3585.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;5513.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 10 à moins de 15 ans;;328.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;27.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;1.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;1298.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 20 à moins de 25 ans;;2121.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 25 à moins de 30 ans;;2296.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 25 à moins de 30 ans;;695.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 25 à moins de 30 ans;;36.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 25 à moins de 30 ans;;20.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 25 à moins de 30 ans;;12.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 25 à moins de 30 ans;;7.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 25 à moins de 30 ans;;1.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;35 ans et plus;;788.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Française;;;19826.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Française;;;17.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;Française;;;585.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Etrangère;;;348.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Etrangère;;;11.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;Etrangère;;;0.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres Supérieurs;Homme;;;;;64.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres;Homme;;;;;128.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;Cadre;Cadres;Femme;;;;;8467.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 7 à 9;Femme;;;;;3762.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Femme;;;;;17.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;;;Femme;A;;;;741.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;C;;;;3566.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Homme;D;;;;5164.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Homme;G;;;;6951.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Homme;I;;;;0.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;I;;;;2.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;Sans plage;;;;1521.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;Moins de 25 ans;81.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;Moins de 25 ans;134.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;Moins de 25 ans;150.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;;;Moins de 25 ans;747.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 25 à 35 ans;1646.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;De 25 à 35 ans;363.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 25 à 35 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;;De 36 à 45 ans;5564.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 36 à 45 ans;2093.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 36 à 45 ans;592.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;;De 46 à 55 ans;2186.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;De 46 à 55 ans;116.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Homme;;;;De 46 à 55 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 46 à 55 ans;1.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 46 à 55 ans;2.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 56 à 60 ans;904.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;;De 56 à 60 ans;4.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;De 56 à 60 ans;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;;;De 56 à 60 ans;3.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;De 56 à 60 ans;8.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 56 à 60 ans;17.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;61 ans et plus;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;0.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;61 ans et plus;6.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;61 ans et plus;11.0;nombre;§1.1.6
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;Moins de 5 ans;;2099.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;Moins de 5 ans;;218.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;Moins de 5 ans;;163.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;Moins de 5 ans;;8.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;1752.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;68.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;6.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 10 à moins de 15 ans;;3665.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 10 à moins de 15 ans;;1173.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 10 à moins de 15 ans;;35.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 15 à moins de 20 ans;;1277.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;773.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 20 à moins de 25 ans;;3668.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 20 à moins de 25 ans;;38.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 20 à moins de 25 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 25 à moins de 30 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2021;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Française;;;1121.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Française;;;44.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;Etrangère;;;238.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Maîtrise;;Femme;;Etrangère;;;19.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;Etrangère;;;80.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;Etrangère;;;23.0;nombre;§1.1.8
2021;EDF SA;France;Effectif;Statutaires;Exécution;Employés;Homme;;;;;428.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Homme;;;;;9.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;0.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Homme;;;;;848.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Femme;;;;;235.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;Maîtrise;Femme;;;;;919.0;nombre;§1.1.9
2021;EDF SA;France;Effectif;Statutaires;;;Homme;A;;;;1884.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;B;;;;1518.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Homme;F;;;;7395.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Statutaires;;;Femme;F;;;;3136.0;nombre;§1.1.9bis
2021;EDF SA;France;Effectif;Non statutaires CDD;;;Homme;Sans plage;;;;2229.0;nombre;§1.1.9bis
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;;Moins de 25 ans;14.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;Moins de 25 ans;0.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;Moins de 25 ans;881.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 25 à 35 ans;6810.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;;;De 25 à 35 ans;84.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;De 36 à 45 ans;76.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;;;De 36 à 45 ans;12.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;;De 46 à 55 ans;2563.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 46 à 55 ans;4946.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;;De 56 à 60 ans;1244.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;;De 56 à 60 ans;59.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;;61 ans et plus;42.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;;61 ans et plus;29.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;;61 ans et plus;0.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;;61 ans et plus;1.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;;61 ans et plus;0.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Homme;;;;61 ans et plus;5.0;nombre;§1.1.6
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;Moins de 5 ans;;1742.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;Moins de 5 ans;;625.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 5 à moins de 10 ans;;2114.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 5 à moins de 10 ans;;6288.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 5 à moins de 10 ans;;970.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 5 à moins de 10 ans;;68.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 5 à moins de 10 ans;;6.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;;De 10 à moins de 15 ans;;26.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 10 à moins de 15 ans;;18.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;De 10 à moins de 15 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Femme;;;De 15 à moins de 20 ans;;901.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 15 à moins de 20 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 20 à moins de 25 ans;;3480.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 20 à moins de 25 ans;;11.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 20 à moins de 25 ans;;1.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 25 à moins de 30 ans;;1350.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Homme;;;De 25 à moins de 30 ans;;36.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;De 25 à moins de 30 ans;;4.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;;De 30 à moins de 35 ans;;1828.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;1247.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;;De 30 à moins de 35 ans;;16.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Homme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Femme;;;De 30 à moins de 35 ans;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;;35 ans et plus;;1.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;;Homme;;;35 ans et plus;;0.0;nombre;§1.1.7
2020;EDF SA;France;Effectif;Statutaires;Exécution;;Femme;;Française;;;1247.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Française;;;253.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Homme;;Française;;;935.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Statutaires;Cadre;;Homme;;Etrangère;;;329.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;;Homme;;Etrangère;;;57.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Homme;;Etrangère;;;14.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;;Femme;;Etrangère;;;19.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDD;Cadre;;Femme;;Etrangère;;;28.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDD;Maîtrise;;Femme;;Etrangère;;;62.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;;Femme;;Etrangère;;;23.0;nombre;§1.1.8
2020;EDF SA;France;Effectif;Non statutaires CDI;Cadre;Cadres;Homme;;;;;222.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Ouvriers;Homme;;;;;1.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Dirigeants;Homme;;;;;0.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDD;Cadre;Cadres Supérieurs;Homme;;;;;0.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Homme;;;;;815.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Statutaires;Maîtrise;GF 10 et 11;Femme;;;;;3548.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Statutaires;Exécution;Ouvriers;Femme;;;;;132.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDI;Maîtrise;Maîtrise;Femme;;;;;15.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDI;Exécution;Employés;Femme;;;;;0.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Non statutaires CDD;Exécution;Ouvriers;Femme;;;;;286.0;nombre;§1.1.9
2020;EDF SA;France;Effectif;Statutaires;;;Homme;E;;;;3429.0;nombre;§1.1.9bis
2020;EDF SA;France;Effectif;Statutaires;;;Homme;F;;;;7389.0;nombre;§1.1.9bis
2020;EDF SA;France;Effectif;Statutaires;;;Homme;G;;;;6988.0;nombre;§1.1.9bis
